49.97939424555625;18.041765553217793
49.97942141851263;18.04174387292801
49.979458103092945;18.041764921252724
49.979508711891185;18.0418046440783
49.9794337175109;18.041963115786082
49.97946046204953;18.041978020107166
49.97949137204937;18.04199914072961
49.97951064171536;18.042017213565885
49.979524906360695;18.042038791191054
49.979541705093844;18.042060297849766
49.979551764844864;18.042084443042455
49.979563939330156;18.042105146141687
49.97958547038931;18.042114235733646
49.97959353514914;18.04212888589151
49.97960389522305;18.042143759045455
49.97961550495575;18.04216024820161
49.979626466613674;18.04217969263456
49.97964809398673;18.042208642638776
49.97966147082722;18.04222510506442
49.97967704809471;18.042247265289816
49.9796934225977;18.042265301450126
49.97970762268482;18.042280767522502
49.97971795192337;18.042303415027902
49.97973045786537;18.042326083699596
49.97974704788231;18.042343490816428
49.97976463648477;18.04236132218297
49.979777721797625;18.042377535388574
49.97978815945612;18.04239926892942
49.979789980845005;18.04242565962008
49.97979505920487;18.042454939681246
49.979802999882246;18.042483511385466
49.979807212569035;18.042509044707693
49.97981464454351;18.042535726926232
49.97982274469742;18.042560642160414
49.97983211979448;18.042588053853855
49.979841919163206;18.04261168902807
49.979845763571234;18.04264006893646
49.979851844481594;18.042673562673706
49.97985835609145;18.042702103358383
49.97986263869503;18.04273459266786
49.97986295012414;18.042763811187356
49.97986693462693;18.04278866734734
49.979865574122144;18.0428187605035
49.979862547831885;18.042848553162074
49.97986093205332;18.04287681595049
49.97985795117792;18.042904306920533
49.979857029447004;18.042934826115108
49.97985572883528;18.04296005446347
49.979852054554755;18.042993270210584
49.97984992097613;18.04302525028432
49.9798465471547;18.043052318616716
49.979843100666855;18.043080391825175
49.97983904820039;18.043111613692087
49.97983361208343;18.043139686611305
49.979828552977104;18.043168219597153
49.97982612659617;18.043194933900097
49.979823522505015;18.04322729409749
49.9798229587909;18.0432569529267
49.97981571861117;18.04330023932426
49.9798125585146;18.043332876365614
49.97980836240303;18.043362976375366
49.9798065627573;18.043393528538488
49.979804315610416;18.043422779895906
49.979801428544356;18.043451298198512
49.97979861397365;18.0434817375725
49.97979582017324;18.043512541406272
49.97979088579208;18.04353682259939
49.979789330891506;18.043559316748965
49.97978672643724;18.043588743632203
49.97978451121342;18.043616793955344
49.97978149629195;18.043642395356734
49.979780330473936;18.043677908015365
49.97977974567237;18.04370891742898
49.979779555333856;18.04373778370406
49.97977993433691;18.043768701520076
49.97977839676281;18.043796957736273
49.97977802354712;18.043825586732947
49.97977693301116;18.0438552555132
49.979776355874506;18.043885942384264
49.97977717015977;18.04391697237783
49.97977777102819;18.04394624458314
49.97977818529288;18.04397343066061
49.97977847800855;18.04400170023445
49.9797782746217;18.044027504282138
49.97977947656163;18.04405680548764
49.97977900021521;18.044087546831168
49.979779900542354;18.04411898270115
49.979780819073724;18.04414685996241
49.97978105810828;18.044174295358776
49.97977995427041;18.044199810965697
49.97977855383975;18.04421586281188
49.979779440448574;18.044250577743643
49.979779633346276;18.044280684273147
49.97978023188027;18.044306659575717
49.979775683693795;18.04434406795915
