49.98022529198591;18.051847797493814
49.98021897903856;18.051836315436294
49.98020635314386;18.051813351324263
49.980227698809635;18.051756259821925
49.980287510570996;18.05174900550897
49.980291612097396;18.05173219247528
49.980290928044106;18.0517078965858
49.980288505334975;18.05168420862816
49.98029078285236;18.051662574340693
49.98029226228556;18.05164388431763
49.98029500478255;18.05162993795126
49.98029433359257;18.051610718713423
49.980298143300836;18.051589956077915
49.98029848832657;18.051573272531364
49.98031365450284;18.05157767592464
49.98031944094253;18.05156403550861
49.98032146166843;18.05154111179107
49.98032204697876;18.051504764082452
49.98031571992984;18.051483343317738
49.98032405423442;18.051465795217972
49.98032843874247;18.05144857453941
49.98033039795027;18.051426742111072
49.98032907160796;18.051401373332798
49.98032901776713;18.051382744501307
49.980329485616025;18.05136408758093
49.98033065966209;18.051348304342437
49.98032967100819;18.051322217259685
49.98033068813349;18.05131110004025
49.98033033714491;18.05129714870093
49.9803313901247;18.0512745992546
49.980333794647336;18.051255198694935
49.980335227308515;18.05124193144697
49.980335746665226;18.051230317482368
49.98033981326505;18.05120497693746
49.98034015126173;18.051183925710195
49.98033969908835;18.051163228959094
49.98034001680305;18.051142249017733
49.98034057881628;18.051122302367357
49.98033928289493;18.051102634835615
49.9803394522806;18.05108513430737
49.98034028731247;18.051065580146712
49.98033867437984;18.05104838760157
49.980332782556765;18.05103196833323
49.98032859854639;18.05101753249058
49.98032736904613;18.050998368442826
49.98032393651763;18.05097906222982
49.9803218018468;18.050957191637536
49.98031866960864;18.05094300671008
49.98031835405525;18.050924947957586
49.98031795706281;18.050903217992477
49.98031758277711;18.05088237873368
49.980318186741606;18.050861880126135
49.98031743593642;18.050833748091524
49.98031552185309;18.05081116302527
49.980314153661446;18.05078187769649
49.980315515127366;18.050760312340948
49.98031420731705;18.050741500950288
49.98031557760261;18.050723572430634
49.980317561020875;18.050699768551898
49.980315570759366;18.05068114222857
49.98031309024919;18.050658156345857
49.9803099259731;18.05063842110425
49.980307554098516;18.05062150412703
49.98030442974775;18.050602064054814
49.98030369295938;18.05058443112873
49.98030530915308;18.05055983590346
49.98030329315982;18.05053988845862
49.98030646200116;18.05052255995194
49.98030729007307;18.05050755830465
49.980307869633194;18.050486126742666
49.980309593724265;18.050470688358285
49.98031044554598;18.05045376664233
49.98031408180082;18.050434982781645
49.980316015010345;18.050424626090358
49.9803149096515;18.050405005469717
49.98031685867643;18.05038597228485
49.98031736309744;18.050368253860984
49.98031667704943;18.05035057075586
49.98031567229058;18.05032876227437
49.98031798965529;18.05031114111764
49.98031983161598;18.050291768675372
49.980322841745185;18.05027457797012
49.98032469739689;18.050255913244296
49.98032707195339;18.050234547504296
49.98032836839283;18.050220127166703
49.980329184019595;18.050202638538458
49.980329026898666;18.05018334077473
49.98032853290799;18.05016825973829
49.98032992801987;18.05014950934428
49.98033176847581;18.050132749635395
49.98033187920411;18.05011979021362
49.980332915492;18.050100059793973
49.98032984037934;18.050084030850904
49.980319492252406;18.05007134443876
